work_year,experience_level,employment_type,job_title, salary ,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Analyst,177000,USD,177000,USA,0,USA,M
2022,SE,FT,Data Analyst,131000,USD,131000,USA,0,USA,M
2022,SE,FT,Data Engineer,146000,USD,146000,USA,0,USA,M
2022,SE,FT,Data Engineer,102000,USD,102000,USA,0,USA,M
2022,MI,FT,Data Engineer,80000,USD,80000,USA,0,USA,M
2022,MI,FT,Data Engineer,65000,USD,65000,USA,0,USA,M
2022,SE,FT,Data Engineer,50000,GBP,61566,GBR,100,GBR,M
2022,SE,FT,Data Engineer,35000,GBP,43096,GBR,100,GBR,M
2022,MI,FT,Data Engineer,175000,USD,175000,USA,100,USA,M
2022,MI,FT,Data Engineer,135000,USD,135000,USA,100,USA,M
2022,EN,FT,Data Scientist,80000,USD,80000,USA,0,USA,M
2022,SE,FT,Data Engineer,231250,USD,231250,USA,100,USA,M
2022,SE,FT,Data Engineer,138750,USD,138750,USA,100,USA,M
2022,SE,FT,Analytics Engineer,193750,USD,193750,USA,100,USA,M
2022,SE,FT,Analytics Engineer,116250,USD,116250,USA,100,USA,M
2022,SE,FT,Analytics Engineer,231250,USD,231250,USA,100,USA,M
2022,SE,FT,Analytics Engineer,138750,USD,138750,USA,100,USA,M
2022,SE,FT,Data Engineer,193750,USD,193750,USA,100,USA,M
2022,SE,FT,Data Engineer,116250,USD,116250,USA,100,USA,M
2022,SE,FT,Data Scientist,208000,USD,208000,USA,100,USA,M
2022,SE,FT,Data Scientist,127000,USD,127000,USA,100,USA,M
2022,SE,FT,Research Scientist,300000,USD,300000,USA,100,USA,M
2022,SE,FT,Research Scientist,196000,USD,196000,USA,100,USA,M
2021,MI,FL,Autonomous Vehicle Technician,45555,USD,45555,ASM,50,BHS,M
2022,SE,FT,Data Scientist,205000,USD,205000,USA,100,USA,M
2022,SE,FT,Data Scientist,185000,USD,185000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,247500,USD,247500,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,USA,0,USA,M
2022,SE,FT,Data Analyst,110000,USD,110000,USA,0,USA,M
2022,EN,FT,Data Scientist,6600000,HUF,17684,HUN,100,HUN,M
2022,SE,FT,Data Science Tech Lead,375000,USD,375000,USA,50,USA,L
2022,SE,FT,Data Scientist,225000,USD,225000,USA,0,USA,M
2022,SE,FT,Data Scientist,156400,USD,156400,USA,0,USA,M
2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GBR,0,GBR,M
2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,GBR,0,GBR,M
2022,SE,FT,Data Scientist,140700,USD,140700,USA,0,USA,M
2022,SE,FT,Data Scientist,93800,USD,93800,USA,0,USA,M
2022,SE,FT,Data Scientist,350000,USD,350000,USA,100,USA,M
2022,SE,FT,Data Scientist,135000,USD,135000,USA,100,USA,M
2022,EN,PT,BI Analyst,12000,USD,12000,MEX,100,USA,L
2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,CHE,100,CHE,L
2022,EN,FT,Machine Learning Developer,33000,USD,33000,ITA,100,DEU,S
2022,EN,FT,Machine Learning Scientist,33000,EUR,34672,ITA,100,DEU,S
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,119000,USD,119000,USA,0,USA,M
2022,SE,FT,Data Engineer,175000,USD,175000,USA,100,USA,M
2022,SE,FT,Data Analyst,154560,USD,154560,USA,0,USA,M
2022,SE,FT,Data Analyst,123648,USD,123648,USA,0,USA,M
2022,MI,FT,Data Engineer,170000,USD,170000,USA,0,USA,M
2022,MI,FT,Data Engineer,145000,USD,145000,USA,0,USA,M
2022,SE,FT,Data Engineer,135000,USD,135000,USA,100,USA,M
2022,SE,FT,Data Engineer,100000,USD,100000,USA,100,USA,M
2022,SE,FT,Data Scientist,247500,USD,247500,USA,0,USA,M
2022,SE,FT,Data Scientist,172200,USD,172200,USA,0,USA,M
2022,SE,FT,Data Scientist,177500,USD,177500,USA,100,USA,M
2022,SE,FT,Data Scientist,134000,USD,134000,USA,100,USA,M
2022,SE,FT,Data Architect,192564,USD,192564,USA,100,USA,M
2022,SE,FT,Data Architect,144854,USD,144854,USA,100,USA,M
2022,SE,FT,Data Engineer,179305,USD,179305,USA,100,USA,M
2022,SE,FT,Data Engineer,142127,USD,142127,USA,100,USA,M
2022,SE,FT,Data Engineer,315000,USD,315000,USA,100,USA,M
2022,SE,FT,Data Engineer,225000,USD,225000,USA,100,USA,M
2022,SE,FT,Data Scientist,243900,USD,243900,USA,100,USA,M
2022,SE,FT,Data Scientist,156600,USD,156600,USA,100,USA,M
2022,MI,FT,Data Analyst,79000,USD,79000,USA,0,USA,M
2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AUT,50,AUT,L
2022,SE,FT,Data Engineer,182500,USD,182500,USA,100,USA,M
2022,SE,FT,Data Engineer,128500,USD,128500,USA,100,USA,M
2022,EN,FT,Data Manager,77300,USD,77300,USA,100,USA,M
2022,EN,FT,Data Manager,45600,USD,45600,USA,100,USA,M
2022,SE,FT,Data Analyst,110000,USD,110000,USA,100,USA,M
2022,SE,FT,Data Architect,210000,USD,210000,USA,100,USA,M
2022,SE,FT,Data Architect,136000,USD,136000,USA,100,USA,M
2022,SE,FT,Cloud Data Engineer,12000,EUR,12608,SVK,100,SVK,S
2022,SE,FT,Data Engineer,170000,USD,170000,USA,100,USA,M
2022,SE,FT,Data Engineer,140000,USD,140000,USA,100,USA,M
2022,SE,FT,Data Engineer,247500,USD,247500,USA,0,USA,M
2022,SE,FT,Data Engineer,172200,USD,172200,USA,0,USA,M
2022,SE,FT,Data Engineer,225000,USD,225000,USA,0,USA,M
2022,SE,FT,Data Engineer,184100,USD,184100,USA,0,USA,M
2022,MI,FT,Data Scientist,100000,USD,100000,USA,100,USA,M
2022,MI,FT,Data Scientist,85000,USD,85000,USA,100,USA,M
2022,MI,FT,Data Scientist,78000,USD,78000,USA,100,USA,M
2022,SE,FT,Data Engineer,161000,USD,161000,USA,100,USA,M
2022,EX,FT,Head of Data,205000,USD,205000,USA,0,USA,M
2022,EX,FT,Head of Data,160000,USD,160000,USA,0,USA,M
2022,EN,FT,Data Engineer,50000,GBP,61566,GBR,100,GBR,M
2022,EN,FT,Data Engineer,40000,GBP,49253,GBR,100,GBR,M
2022,SE,FT,Data Scientist,245000,USD,245000,USA,0,USA,M
2022,SE,FT,Data Scientist,180000,USD,180000,USA,0,USA,M
2022,SE,FT,Data Engineer,220000,USD,220000,USA,0,USA,M
2022,SE,FT,Data Scientist,198440,USD,198440,USA,0,USA,L
2022,SE,FT,Data Scientist,144000,USD,144000,USA,0,USA,L
2022,SE,FT,Data Engineer,240000,USD,240000,USA,0,USA,M
2022,SE,FT,Data Scientist,198440,USD,198440,USA,0,USA,M
2022,SE,FT,Data Scientist,144000,USD,144000,USA,0,USA,M
2022,MI,FT,Data Analyst,150000,USD,150000,USA,100,USA,M
2022,MI,FT,Data Scientist,47000,GBP,57872,GBR,50,GBR,M
2022,EN,FT,Data Analyst,64000,USD,64000,USA,100,USA,L
2022,EN,FT,Data Scientist,38000,EUR,39925,FRA,50,FRA,L
2022,SE,FT,Machine Learning Engineer,187200,USD,187200,CAN,100,CAN,M
2022,SE,FT,Machine Learning Engineer,116100,USD,116100,CAN,100,CAN,M
2022,SE,FT,Data Analyst,150000,USD,150000,USA,0,USA,M
2022,SE,FT,Data Analyst,127000,USD,127000,USA,0,USA,M
2022,SE,FT,Data Engineer,275000,USD,275000,USA,100,USA,M
2022,SE,FT,Data Engineer,166000,USD,166000,USA,100,USA,M
2022,SE,FT,Data Scientist,159699,USD,159699,USA,0,USA,M
2022,SE,FT,Data Scientist,138938,USD,138938,USA,0,USA,M
2022,EN,FT,BI Analyst,76000,USD,76000,USA,50,USA,L
2022,SE,FT,Analytics Engineer,84000,GBP,103432,GBR,0,GBR,M
2022,SE,FT,Analytics Engineer,75000,GBP,92350,GBR,0,GBR,M
2022,SE,FT,Data Analyst,80000,USD,80000,USA,0,USA,M
2022,SE,FT,Data Analyst,52500,USD,52500,USA,0,USA,M
2022,SE,FT,Data Engineer,236000,USD,236000,USA,100,USA,M
2022,SE,FT,Data Engineer,182000,USD,182000,USA,100,USA,M
2022,SE,FT,Data Scientist,180000,USD,180000,USA,100,USA,M
2022,SE,FT,Data Analyst,135000,USD,135000,USA,100,USA,M
2022,MI,FT,Research Engineer,240000,USD,240000,USA,100,USA,M
2022,EN,PT,Data Analyst,125404,USD,125404,CHN,50,USA,S
2022,SE,FT,Data Engineer,195000,USD,195000,USA,100,USA,M
2022,SE,FT,Data Engineer,110000,USD,110000,USA,0,USA,M
2022,SE,FT,Data Operations Analyst,123000,USD,123000,USA,0,USA,M
2022,SE,FT,Data Operations Analyst,92250,USD,92250,USA,0,USA,M
2022,MI,FT,ML Engineer,180000,USD,180000,USA,100,USA,M
2022,MI,FT,ML Engineer,100000,USD,100000,USA,100,USA,M
2022,SE,FT,Data Engineer,97000,USD,97000,USA,100,USA,M
2022,SE,FT,Data Engineer,90000,USD,90000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,USA,100,USA,M
2022,SE,FT,Data Engineer,260000,USD,260000,USA,0,USA,M
2022,SE,FT,Data Engineer,180000,USD,180000,USA,0,USA,M
2022,EX,FT,Analytics Engineer,210000,USD,210000,USA,100,USA,M
2022,EX,FT,Analytics Engineer,157000,USD,157000,USA,100,USA,M
2022,MI,FT,Data Analyst,80000,USD,80000,USA,0,USA,M
2022,MI,FT,Data Analyst,52500,USD,52500,USA,0,USA,M
2022,SE,FT,Data Architect,128000,USD,128000,USA,0,USA,M
2022,SE,FT,Data Architect,81500,USD,81500,USA,0,USA,M
2022,SE,FT,Data Operations Engineer,105000,USD,105000,USA,0,USA,M
2022,SE,FT,Data Operations Engineer,70000,USD,70000,USA,0,USA,M
2022,SE,FT,Data Scientist,175000,USD,175000,USA,0,USA,M
2022,SE,FT,Data Scientist,122500,USD,122500,USA,0,USA,M
2022,SE,FT,Data Engineer,171000,USD,171000,USA,0,USA,M
2022,SE,FT,Data Engineer,117000,USD,117000,USA,0,USA,M
2022,SE,FT,Data Scientist,202800,USD,202800,USA,0,USA,L
2022,SE,FT,Data Scientist,104300,USD,104300,USA,0,USA,L
2022,SE,FT,Data Analyst,35000,EUR,36773,ESP,0,ESP,M
2022,MI,FT,Data Scientist,30000,USD,30000,MEX,100,MEX,L
2022,MI,FT,Analytics Engineer,78000,USD,78000,BRA,100,BRA,M
2022,MI,FT,Analytics Engineer,48000,USD,48000,BRA,100,BRA,M
2022,MI,FT,Data Engineer,78000,USD,78000,BRA,100,BRA,M
2022,MI,FT,Data Engineer,42000,USD,42000,BRA,100,BRA,M
2022,SE,FT,Data Architect,345600,USD,345600,USA,0,USA,M
2022,SE,FT,Data Architect,230400,USD,230400,USA,0,USA,M
2022,MI,FT,BI Analyst,78000,USD,78000,BRA,100,BRA,M
2022,MI,FT,BI Analyst,48000,USD,48000,BRA,100,BRA,M
2022,SE,FT,Data Analyst,175950,USD,175950,USA,100,USA,M
2022,SE,FT,Data Analyst,130050,USD,130050,USA,100,USA,M
2022,SE,FT,Data Engineer,205600,USD,205600,USA,0,USA,L
2022,SE,FT,Data Engineer,105700,USD,105700,USA,0,USA,L
2022,SE,FT,Data Analyst,236600,USD,236600,USA,100,USA,M
2022,MI,FT,Data Scientist,84000,USD,84000,BRA,100,BRA,M
2022,MI,FT,Data Scientist,54000,USD,54000,BRA,100,BRA,M
2022,EN,FT,Data Scientist,80000,USD,80000,USA,100,USA,L
2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GBR,100,GBR,S
2022,EN,FT,Data Scientist,96000,CAD,73742,CAN,100,CAN,L
2022,SE,FT,Data Science Lead,165000,USD,165000,USA,50,USA,S
2022,EN,FT,Data Scientist,27000,GBP,33246,GBR,50,GBR,L
2021,EN,FT,Power BI Developer,400000,INR,5409,IND,50,IND,L
2021,MI,FT,Data Engineer,100000,AUD,75050,AUS,50,AUS,L
2022,EN,FT,Machine Learning Engineer,108000,USD,108000,USA,0,USA,S
2022,SE,FT,Product Data Scientist,8000,USD,8000,IND,100,SG,L
2022,SE,FT,Data Scientist,155000,USD,155000,USA,100,USA,M
2022,SE,FT,Data Scientist,38000,USD,38000,USA,100,USA,M
2022,MI,FT,Data Analyst,85000,USD,85000,USA,0,USA,M
2022,MI,FT,Data Analyst,65000,USD,65000,USA,0,USA,M
2022,MI,FT,Data Engineer,90000,GBP,110820,GBR,0,GBR,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GBR,0,GBR,M
2022,SE,FT,Data Scientist,153600,USD,153600,USA,100,USA,M
2022,SE,FT,Data Scientist,106800,USD,106800,USA,100,USA,M
2022,SE,FT,Data Scientist,50000,USD,50000,USA,100,USA,M
2022,SE,FT,Data Scientist,123400,USD,123400,USA,0,USA,M
2022,SE,FT,Data Scientist,88100,USD,88100,USA,0,USA,M
2022,SE,FT,Data Scientist,120000,USD,120000,USA,100,USA,S
2022,SE,FT,Data Scientist,55000,USD,55000,USA,100,USA,S
2022,SE,FT,Analytics Engineer,150000,USD,150000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Science Consultant,139000,USD,139000,USA,0,USA,M
2022,SE,FT,Data Analyst,139600,USD,139600,USA,0,USA,M
2022,SE,FT,Data Analyst,85700,USD,85700,USA,0,USA,M
2022,SE,FT,Data Engineer,185000,USD,185000,USA,100,USA,M
2022,SE,FT,Data Engineer,50000,USD,50000,USA,100,USA,M
2022,SE,FT,Data Scientist,200000,USD,200000,USA,100,USA,M
2022,MI,FT,ML Engineer,148500,USD,148500,USA,100,USA,L
2022,MI,FT,ML Engineer,98200,USD,98200,USA,100,USA,L
2022,SE,FT,Data Analyst,115000,USD,115000,USA,100,USA,M
2022,SE,FT,Data Analyst,95000,USD,95000,USA,100,USA,M
2022,SE,FT,Data Architect,225000,USD,225000,USA,100,USA,M
2022,SE,FT,Data Architect,66000,USD,66000,USA,100,USA,M
2022,MI,FT,Data Manager,134000,USD,134000,USA,0,USA,M
2022,MI,FT,Data Manager,98000,USD,98000,USA,0,USA,M
2022,MI,FT,Data Analyst,105000,USD,105000,USA,0,USA,M
2022,MI,FT,Data Analyst,62000,USD,62000,USA,0,USA,M
2022,EN,FT,BI Data Analyst,57000,USD,57000,USA,100,USA,L
2022,SE,FT,Big Data Engineer,210000,CAD,161311,CAN,50,CAN,M
2022,MI,FT,Data Scientist,144200,USD,144200,USA,100,USA,M
2022,MI,FT,Data Scientist,115360,USD,115360,USA,100,USA,M
2022,MI,FT,Data Scientist,120000,AUD,83171,AUS,0,AUS,L
2022,SE,FT,Principal Data Architect,3000000,INR,38154,IND,100,IND,L
2022,SE,FT,Data Engineer,70000,EUR,73546,PRT,0,PRT,M
2022,SE,FT,Data Engineer,40000,EUR,42026,PRT,0,PRT,M
2022,SE,FT,Data Architect,180000,USD,180000,USA,100,USA,M
2022,SE,FT,Data Architect,160000,USD,160000,USA,100,USA,M
2022,MI,FT,Data Scientist,108000,USD,108000,USA,50,USA,L
2022,SE,FT,Machine Learning Manager,200000,USD,200000,USA,100,USA,M
2022,SE,FT,Machine Learning Manager,150000,USD,150000,USA,100,USA,M
2022,EX,FT,Data Manager,164000,CAD,125976,CAN,50,CAN,L
2022,SE,FT,Data Engineer,188700,USD,188700,USA,100,USA,M
2022,SE,FT,Data Engineer,160395,USD,160395,USA,100,USA,M
2022,SE,FT,Data Scientist,198440,USD,198440,USA,100,USA,M
2022,SE,FT,Data Scientist,144000,USD,144000,USA,100,USA,M
2022,SE,FT,Applied Scientist,191475,USD,191475,USA,100,USA,M
2022,SE,FT,Applied Scientist,141525,USD,141525,USA,100,USA,M
2022,MI,FT,Data Scientist,72000,EUR,75648,DEU,100,DEU,S
2022,SE,FT,Lead Data Scientist,156868,USD,156868,USA,100,USA,L
2022,SE,FT,BI Analyst,200000,USD,200000,NGA,100,NGA,S
2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,PRT,100,PRT,L
2022,MI,FT,NLP Engineer,120000,CZK,5132,CZE,100,CZE,M
2022,SE,CT,Data Analyst,90000,USD,90000,USA,100,USA,M
2022,MI,FT,Research Scientist,120000,EUR,126080,DEU,0,DEU,S
2022,MI,FT,Research Scientist,80000,EUR,84053,DEU,0,DEU,S
2022,SE,FT,Data Engineer,200000,USD,200000,USA,100,USA,M
2022,SE,FT,Data Engineer,180000,USD,180000,USA,100,USA,M
2022,MI,FT,Analytics Engineer,108000,USD,108000,USA,100,USA,M
2022,MI,FT,Analytics Engineer,85000,USD,85000,USA,100,USA,M
2022,SE,FT,Data Engineer,165000,USD,165000,USA,100,USA,M
2022,SE,FT,Data Engineer,132000,USD,132000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,130000,USD,130000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,USA,100,USA,M
2022,MI,FT,BI Data Analyst,65000,AUD,45050,AUS,50,AUS,L
2021,EN,FT,Data Analyst,56000,AUD,42028,AUS,50,AUS,L
2022,MI,FT,Data Analytics Engineer,135000,USD,135000,USA,100,USA,L
2022,SE,FT,Data Engineer,178800,USD,178800,USA,100,USA,L
2022,SE,FT,Data Engineer,132100,USD,132100,USA,100,USA,L
2022,EN,FT,Data Analyst,20000,USD,20000,CRI,50,USA,M
2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CAN,0,CAN,M
2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CAN,0,CAN,M
2022,SE,FT,Data Engineer,160000,USD,160000,USA,100,USA,M
2022,SE,FT,Data Engineer,85000,USD,85000,USA,100,USA,M
2022,SE,FT,ETL Developer,250000,USD,250000,USA,100,USA,M
2022,SE,FT,ETL Developer,63000,USD,63000,USA,100,USA,M
2022,EX,FT,Data Engineer,187200,USD,187200,USA,100,USA,M
2022,EX,FT,Data Engineer,116100,USD,116100,USA,100,USA,M
2022,MI,FT,Data Scientist,10000,USD,10000,TUR,0,TUR,M
2022,SE,FT,Data Engineer,145000,USD,145000,USA,100,USA,M
2022,SE,FT,Data Engineer,229998,USD,229998,USA,0,USA,L
2022,SE,FT,Data Engineer,154545,USD,154545,USA,0,USA,L
2022,SE,FT,Data Scientist,215000,USD,215000,USA,0,USA,L
2022,SE,FT,Data Scientist,159000,USD,159000,USA,0,USA,L
2022,EN,FT,AI Scientist,50000,USD,50000,USA,100,USA,M
2022,SE,FT,Data Scientist Lead,183000,USD,183000,USA,100,USA,L
2022,SE,FT,Data Analyst,99750,USD,99750,USA,100,USA,M
2022,SE,FT,Data Analyst,68400,USD,68400,USA,100,USA,M
2022,SE,FT,Data Scientist,236900,USD,236900,USA,100,USA,L
2022,SE,FT,Data Scientist,159200,USD,159200,USA,100,USA,L
2022,SE,FT,Data Science Manager,243225,USD,243225,USA,100,USA,M
2022,SE,FT,Data Science Manager,179775,USD,179775,USA,100,USA,M
2022,SE,FT,Data Scientist,128000,USD,128000,USA,100,USA,M
2022,SE,FT,Data Scientist,191475,USD,191475,USA,100,USA,M
2022,SE,FT,Data Scientist,141525,USD,141525,USA,100,USA,M
2022,SE,FT,Data Scientist,218000,USD,218000,USA,0,USA,M
2022,SE,FT,Data Scientist,145300,USD,145300,USA,0,USA,M
2022,SE,FT,ML Engineer,195400,USD,195400,USA,100,USA,L
2022,SE,FT,ML Engineer,131300,USD,131300,USA,100,USA,L
2022,EN,FT,Data Specialist,105000,USD,105000,CHL,100,USA,L
2022,SE,FT,Data Scientist,207000,USD,207000,USA,100,USA,M
2022,SE,FT,Data Scientist,153000,USD,153000,USA,100,USA,M
2022,SE,FT,Data Analyst,99000,USD,99000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PRI,100,PRI,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PRI,100,PRI,M
2022,SE,FT,Data Engineer,195700,USD,195700,USA,0,USA,M
2022,SE,FT,Data Engineer,130500,USD,130500,USA,0,USA,M
2022,SE,FT,ML Engineer,130000,USD,130000,USA,100,USA,M
2022,SE,FT,ML Engineer,84000,USD,84000,USA,100,USA,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,USA,100,USA,M
2022,MI,FT,Data Operations Engineer,60000,USD,60000,USA,100,USA,M
2022,MI,FT,Data Engineer,65000,GBP,80036,GBR,100,GBR,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GBR,100,GBR,M
2022,SE,FT,Data Engineer,141300,USD,141300,USA,0,USA,M
2022,SE,FT,Data Engineer,102100,USD,102100,USA,0,USA,M
2022,MI,FT,Business Data Analyst,150000,USD,150000,USA,100,USA,L
2022,MI,FT,Data Scientist,83000,GBP,102200,GBR,100,GBR,M
2022,EN,FT,Data Scientist,1800000,INR,22892,IND,50,IND,M
2022,SE,FT,Data Analyst,144000,USD,144000,USA,100,USA,M
2022,SE,FT,Data Analyst,113000,USD,113000,USA,100,USA,M
2022,EN,FT,AI Scientist,30000,EUR,31520,PRT,100,ESP,M
2022,SE,FT,Data Architect,195400,USD,195400,USA,100,USA,L
2022,SE,FT,Data Architect,131300,USD,131300,USA,100,USA,L
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,USA,100,USA,L
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,USA,100,USA,L
2022,SE,FT,Data Engineer,80000,USD,80000,USA,100,USA,M
2022,EN,FT,BI Data Analyst,633000,INR,8050,IND,100,IND,M
2022,MI,CT,NLP Engineer,60000,USD,60000,IND,100,USA,S
2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FIN,50,FIN,S
2022,EN,FT,Business Data Analyst,50000,USD,50000,IND,100,ASM,L
2022,SE,FT,Data Engineer,105000,USD,105000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,190000,USD,190000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,140000,USD,140000,USA,100,USA,M
2022,SE,FT,Data Scientist,180000,USD,180000,USA,100,USA,L
2022,SE,FT,Data Scientist,165000,USD,165000,USA,100,USA,L
2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,USA,0,USA,L
2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FRA,50,FRA,M
2022,SE,FT,Data Scientist,179400,USD,179400,USA,0,USA,M
2022,SE,FT,Data Scientist,154000,USD,154000,USA,0,USA,M
2022,SE,FT,Machine Learning Scientist,193900,USD,193900,USA,0,USA,M
2022,SE,FT,Machine Learning Scientist,129300,USD,129300,USA,0,USA,M
2022,EX,FT,Data Science Manager,222640,USD,222640,USA,0,USA,M
2022,EX,FT,Data Science Manager,182160,USD,182160,USA,0,USA,M
2022,MI,FT,Data Engineer,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Data Engineer,100000,USD,100000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,122500,USD,122500,USA,100,USA,M
2022,SE,FT,Analytics Engineer,100000,USD,100000,USA,100,USA,M
2022,EX,FT,Data Engineer,297500,USD,297500,USA,100,USA,M
2022,EX,FT,Data Engineer,260000,USD,260000,USA,100,USA,M
2021,EN,FT,Machine Learning Developer,15000,USD,15000,THA,100,THA,L
2022,SE,FT,Data Engineer,193000,USD,193000,ESP,100,USA,M
2022,EN,FT,Data Scientist,93000,USD,93000,USA,0,USA,M
2022,EN,FT,Data Scientist,73000,USD,73000,USA,0,USA,M
2022,EN,FT,Data Analyst,40300,BRL,7799,BRA,100,BRA,L
2022,SE,FT,Data Scientist,136994,USD,136994,USA,100,USA,M
2022,SE,FT,Data Scientist,101570,USD,101570,USA,100,USA,M
2022,SE,FT,Director of Data Science,55000,EUR,57786,FRA,50,FRA,L
2022,MI,FT,Data Analyst,136000,USD,136000,USA,100,USA,M
2022,MI,FT,Data Analyst,112000,USD,112000,USA,100,USA,M
2022,SE,FT,Data Scientist,172000,USD,172000,USA,100,USA,M
2022,SE,FT,Data Engineer,215000,USD,215000,USA,0,USA,M
2022,SE,FT,Data Engineer,164000,USD,164000,USA,0,USA,M
2021,EN,FT,Data Engineer,33000,GBP,45390,GBR,50,GBR,L
2022,MI,FT,Data Analyst,97500,USD,97500,USA,100,USA,L
2022,SE,FT,Applied Scientist,212800,USD,212800,USA,100,USA,M
2022,SE,FT,Applied Scientist,142800,USD,142800,USA,100,USA,M
2022,MI,FT,Data Scientist,70000,EUR,73546,NLD,50,NLD,L
2022,EN,FT,Data Scientist,50000,USD,50000,USA,50,DEU,M
2022,EN,FT,Data Analyst,500000,INR,6359,FRA,100,IND,L
2022,SE,FT,Data Scientist,151800,USD,151800,USA,0,USA,M
2022,SE,FT,Data Scientist,130240,USD,130240,USA,0,USA,M
2022,SE,FT,Analytics Engineer,165000,USD,165000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,140250,USD,140250,USA,100,USA,M
2022,SE,FT,Data Scientist,179400,USD,179400,USA,100,USA,M
2022,SE,FT,Data Scientist,154000,USD,154000,USA,100,USA,M
2022,MI,FT,Financial Data Analyst,75000,USD,75000,USA,0,USA,M
2022,MI,FT,Data Engineer,80000,EUR,84053,GRC,100,GRC,M
2022,MI,FT,Data Engineer,70000,EUR,73546,GRC,100,GRC,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GBR,100,GBR,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GBR,100,GBR,M
2022,MI,FT,Data Engineer,80000,EUR,84053,ESP,100,ESP,M
2022,MI,FT,Data Engineer,70000,EUR,73546,ESP,100,ESP,M
2022,SE,FT,Analytics Engineer,83376,GBP,102663,GBR,100,GBR,M
2022,SE,FT,Analytics Engineer,65004,GBP,80041,GBR,100,GBR,M
2022,SE,FT,Data Engineer,84958,GBP,104611,GBR,100,GBR,M
2022,SE,FT,Data Engineer,66822,GBP,82280,GBR,100,GBR,M
2022,SE,FT,Data Scientist,191475,USD,191475,USA,0,USA,M
2022,SE,FT,Data Scientist,141525,USD,141525,USA,0,USA,M
2022,SE,FT,Data Analyst,115000,USD,115000,USA,0,USA,L
2022,EN,FT,Data Scientist,30000,EUR,31520,ESP,50,ESP,M
2022,SE,FT,Data Operations Analyst,81000,USD,81000,USA,100,USA,M
2022,SE,FT,Data Operations Analyst,66000,USD,66000,USA,100,USA,M
2022,EN,FT,Data Analyst,46000,USD,46000,USA,100,USA,L
2022,EN,FT,Data Engineer,80000,USD,80000,USA,100,USA,L
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,USA,100,USA,S
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,USA,100,USA,S
2022,EX,FT,AI Scientist,200000,USD,200000,USA,100,USA,S
2022,SE,FT,Data Scientist,204100,USD,204100,USA,0,USA,M
2022,SE,FT,Data Scientist,136100,USD,136100,USA,0,USA,M
2022,SE,FT,Analytics Engineer,250000,USD,250000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,63000,USD,63000,USA,0,USA,M
2022,MI,FT,Data Scientist,96000,GBP,118208,GBR,0,GBR,M
2022,MI,FT,Data Scientist,90000,GBP,110820,GBR,0,GBR,M
2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DNK,50,DNK,L
2022,SE,FT,Data Specialist,95000,USD,95000,USA,100,USA,M
2022,SE,FT,Data Specialist,70000,USD,70000,USA,100,USA,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BOL,100,USA,M
2022,MI,CT,Analytics Engineer,7500,USD,7500,BOL,50,BOL,M
2022,MI,FT,Data Analyst,113000,USD,113000,USA,0,USA,L
2022,SE,FT,Data Scientist,170000,USD,170000,USA,100,USA,M
2022,MI,FT,Data Analytics Consultant,113000,USD,113000,USA,100,USA,L
